ID,F1.1,F1.2,F1.3
110102173926,未知,江苏,未知
110102212724,未知,北京,80后
110102212827,未知,贵州,未知
110102214468,未知,北京,未知
110102216020,未知,未知,未知
110102216221,男,四川,70后
110102216925,男,江苏,80后
110102216927,未知,未知,未知
110102216928,未知,湖北,未知
110102218266,未知,北京,未知
110102218364,未知,北京,未知
110102218963,男,未知,80后
110102233866,女,上海,未知
110102235162,未知,天津,未知
110102235466,未知,未知,未知
110102235660,女,未知,80后
110102235762,女,浙江,未知
110102271022,未知,山西,未知
110102271024,男,江苏,未知
110102271223,未知,北京,未知
110102271224,未知,上海,未知
110102273125,未知,广东,未知
110102273421,未知,上海,未知
110102273628,未知,北京,未知
110102273726,未知,浙江,未知
110102273920,女,北京,未知
110102310123,女,江苏,未知
110102310322,未知,上海,未知
110102312221,未知,上海,未知
110102312225,女,上海,未知
110102312527,未知,广东,未知
110102312623,未知,上海,未知
110102312727,未知,未知,未知
110102312928,未知,上海,未知
110102316129,未知,未知,未知
110102316623,未知,北京,未知
110102316927,未知,内蒙古,未知
110102318064,未知,上海,未知
110102318666,未知,湖北,未知
110102318762,未知,湖南,70后
110102318767,女,黑龙江,未知
110102318769,未知,陕西,未知
110102318865,未知,黑龙江,未知
110102333864,未知,上海,未知
110102333865,未知,江苏,未知
110102335069,未知,上海,未知
110102335168,未知,贵州,未知
110102335262,未知,北京,未知
110102335366,未知,广东,未知
110102335762,未知,北京,未知
110102335765,男,北京,80后
110102371028,未知,北京,未知
110102371224,女,广东,90后
110102373022,未知,北京,未知
110102373224,女,北京,未知
110102373423,未知,山西,未知
110102373628,未知,江苏,90后
110102373822,未知,上海,90后
110102373927,未知,上海,未知
110102414164,未知,北京,未知
110102414168,女,未知,未知
110102416120,未知,北京,90后
110102416426,未知,上海,未知
110102416820,未知,江西,未知
110102416920,女,广西,80后
110102416921,未知,上海,未知
110102433761,未知,广东,未知
110102435365,未知,辽宁,未知
110102435969,未知,江苏,未知
110102471020,未知,上海,未知
110102471027,男,未知,90后
110102471526,未知,上海,未知
110102471529,女,未知,未知
110102473022,男,未知,未知
110102473123,未知,重庆,未知
110102473126,男,江苏,00后
110102473221,女,上海,未知
110102473321,未知,江苏,未知
110102473523,男,四川,80后
110102473622,未知,江苏,未知
110102473724,未知,北京,未知
110102473829,未知,北京,未知
110102473921,男,上海,70后
110102512322,男,天津,70后
110102512720,未知,上海,未知
110102514265,未知,浙江,未知
110102516029,女,未知,未知
110102516127,男,北京,未知
110102516129,未知,北京,未知
110102516722,未知,北京,未知
110102516928,女,广东,90后
110102518160,未知,江苏,未知
110102518263,未知,四川,未知
110102518269,未知,未知,未知
110102518366,未知,广东,未知
110102518560,女,未知,80后
110102518765,未知,浙江,未知
110102535267,未知,上海,未知
110102535367,未知,北京,未知
110102535962,未知,北京,未知
110102571222,未知,上海,未知
110102571226,男,北京,未知
110102573123,未知,广东,未知
110102573126,未知,北京,未知
110102573127,未知,江苏,未知
110102573322,女,上海,未知
110102573423,男,陕西,70后
110102573723,未知,陕西,未知
110102573824,女,江苏,80后
110102573829,未知,江苏,未知
110102612324,未知,上海,未知
110102612327,未知,北京,未知
110102614165,未知,未知,未知
110102614267,未知,北京,未知
110102614268,未知,广东,未知
110102614369,未知,北京,未知
110102614464,男,广东,未知
110102614966,未知,北京,未知
110102616020,未知,未知,未知
110102616221,未知,广西,未知
110102616628,未知,北京,未知
110102633068,女,未知,未知
110102633869,未知,上海,未知
110102635065,未知,江苏,未知
110102635664,未知,北京,未知
110102673120,女,上海,未知
110102673123,男,广东,未知
110102673221,未知,贵州,未知
110102673420,男,江苏,未知
110102673421,未知,北京,未知
110102673423,未知,北京,未知
110102673425,未知,北京,未知
110102673920,未知,广东,未知
110102712721,男,江苏,90后
110102712725,未知,浙江,未知
110102714267,未知,北京,未知
110102714560,未知,上海,未知
110102714566,未知,福建,未知
110102716022,男,上海,80后
110102716520,未知,上海,未知
110102716628,未知,北京,未知
110102716820,未知,上海,未知
110102716823,男,上海,70后
110102716828,未知,上海,未知
110102716929,未知,北京,未知
110102718064,未知,广东,未知
110102718168,未知,北京,未知
110102718368,未知,广东,未知
110102718461,女,未知,未知
110102718466,女,浙江,未知
110102718660,未知,上海,未知
110102718666,未知,河南,未知
110102718668,未知,广东,未知
110102718863,未知,广东,未知
110102718968,未知,上海,未知
110102733061,未知,广东,未知
110102733868,女,未知,未知
110102735064,男,上海,未知
110102735465,男,北京,90后
110102735661,未知,重庆,未知
110102771028,未知,未知,未知
110102771029,男,福建,80后
110102771220,未知,江苏,未知
110102773026,未知,广东,未知
110102773127,未知,江苏,未知
110102773325,未知,江苏,未知
110102773628,未知,广东,未知
110102773720,未知,上海,未知
110102773820,未知,广西,未知
110102812320,未知,湖北,未知
110102812428,未知,北京,未知
110102812621,未知,河南,未知
110102812624,未知,广东,未知
110102812627,女,广东,未知
110102812724,男,浙江,80后
110102814363,未知,广东,未知
110102814560,女,北京,未知
110102814562,未知,北京,未知
110102816026,未知,上海,未知
110102816326,未知,江苏,未知
110102816425,未知,广东,未知
110102816426,未知,上海,未知
110102816429,未知,天津,未知
110102816620,未知,北京,未知
110102816625,未知,上海,未知
110102816921,未知,上海,未知
110102818160,未知,上海,未知
110102818167,未知,未知,未知
110102818569,未知,未知,未知
110102818861,未知,北京,70后
110102833063,未知,浙江,未知
110102835163,未知,四川,未知
110102835261,未知,北京,未知
110102835766,男,上海,70后
110102871025,未知,上海,未知
110102871229,未知,北京,未知
110102871523,未知,广东,未知
110102873024,未知,上海,未知
110102873025,未知,上海,未知
110102873229,未知,上海,未知
110102873321,未知,上海,未知
110102873623,未知,湖北,未知
110102873627,未知,四川,未知
110102873820,未知,上海,未知
110102873829,未知,湖北,未知
110102912124,未知,四川,未知
110102912421,女,上海,未知
110102912721,未知,北京,未知
110102912724,女,上海,未知
110102912828,女,未知,未知
110102912923,未知,上海,80后
110102912926,未知,上海,未知
110102916021,女,北京,未知
110102916027,未知,北京,未知
110102916320,男,北京,80后
110102916425,女,北京,未知
110102916623,男,上海,90后
110102916723,男,辽宁,未知
110102916922,男,江苏,70后
110102916928,女,北京,未知
110102918763,未知,北京,未知
110102933069,未知,江苏,未知
110102933765,未知,云南,未知
110102933769,未知,江苏,未知
110102933862,未知,广东,未知
110102935764,未知,天津,未知
110102935869,未知,广东,未知
110102971022,未知,北京,90后
110102971225,女,广东,80后
110102973024,未知,湖南,未知
110102973026,未知,北京,未知
110102973027,未知,北京,未知
110102973029,未知,湖北,未知
110102973121,未知,北京,80后
110102973524,未知,上海,未知
110102973622,男,广东,未知
110103010120,未知,上海,未知
110103010425,未知,江苏,70后
110103010726,女,未知,未知
110103012226,未知,江苏,未知
110103012620,未知,广西,未知
110103012626,未知,广西,未知
110103012628,未知,上海,未知
110103012724,女,上海,未知
110103012925,未知,北京,未知
110103012926,未知,湖北,未知
110103014161,未知,北京,未知
110103014162,未知,北京,未知
110103014364,未知,江苏,未知
110103014960,未知,江西,未知
110103014962,未知,北京,未知
110103016021,未知,广东,未知
110103016321,未知,江苏,未知
110103016325,未知,北京,未知
110103016425,未知,上海,未知
110103016720,未知,上海,未知
110103016725,未知,江苏,未知
110103018268,未知,北京,未知
110103018361,未知,北京,未知
110103018467,未知,江苏,未知
110103018760,未知,北京,未知
110103035263,未知,江苏,未知
110103035265,未知,上海,未知
110103035365,未知,江苏,未知
110103035466,未知,四川,未知
110103035469,未知,未知,未知
110103035961,未知,北京,未知
110103071023,未知,北京,未知
110103073021,未知,未知,未知
110103073023,未知,江苏,未知
110103073422,未知,上海,未知
110103073520,女,上海,未知
110103073922,未知,广东,未知
110103073925,未知,上海,未知
110103112124,未知,北京,未知
110103112726,男,北京,70后
110103114568,未知,上海,未知
110103114964,未知,上海,未知
110103116127,未知,广东,未知
110103116220,女,北京,未知
110103116429,未知,河北,未知
110103116721,未知,上海,未知
110103116726,未知,未知,未知
110103118060,未知,未知,未知
110103118167,未知,江苏,70后
110103118569,未知,湖北,未知
110103118767,未知,上海,未知
110103118867,未知,北京,未知
110103118964,未知,未知,未知
110103133760,未知,广东,未知
110103133866,未知,广东,未知
110103133868,未知,云南,未知
110103135068,未知,北京,未知
110103135261,未知,浙江,未知
110103135267,女,上海,80后
110103135464,未知,上海,未知
110103135567,未知,北京,未知
110103135866,未知,浙江,80后
110103135964,未知,北京,未知
110103171224,男,广西,未知
110103171529,女,广东,未知
110103173124,未知,重庆,未知
110103173229,未知,上海,未知
110103173422,未知,四川,未知
110103173522,女,天津,80后
110103173623,未知,上海,未知
110103173821,未知,未知,未知
110103210326,男,广东,未知
110103212020,未知,上海,未知
110103212126,未知,未知,未知
110103212628,男,湖南,未知
110103214160,未知,广东,未知
110103214466,未知,广西,未知
110103216028,未知,广东,未知
110103216125,未知,上海,未知
110103216129,女,未知,未知
110103216627,女,北京,未知
110103216629,未知,上海,未知
110103216725,未知,北京,未知
110103218065,未知,福建,未知
110103218165,女,北京,未知
110103218269,女,内蒙古,未知
110103218460,男,上海,60后
110103218467,未知,上海,未知
110103218468,女,江苏,未知
110103218861,未知,北京,未知
110103233768,未知,广东,未知
110103235062,男,上海,80后
110103235063,未知,福建,未知
110103235160,未知,上海,未知
110103235260,未知,上海,未知
110103235665,男,上海,未知
110103235669,未知,上海,未知
110103235767,未知,北京,70后
110103235860,未知,广东,未知
110103235866,未知,上海,未知
110103235968,未知,上海,未知
110103271022,未知,北京,未知
110103271023,男,上海,未知
110103273020,未知,北京,未知
110103273024,未知,未知,未知
110103273420,未知,上海,未知
110103273428,未知,上海,未知
110103273521,未知,广东,未知
110103273825,女,北京,未知
110103310120,未知,浙江,未知
110103310265,未知,未知,未知
110103310266,未知,上海,未知
110103310327,未知,北京,未知
110103310422,男,未知,未知
110103312325,未知,北京,未知
110103312629,未知,北京,未知
110103312726,未知,上海,未知
110103314062,未知,上海,未知
110103314265,未知,福建,未知
110103314362,未知,北京,未知
110103314460,男,上海,未知
110103314461,女,上海,未知
110103314561,未知,广东,未知
110103316021,未知,上海,未知
110103316029,女,上海,未知
