ID,F2.3.1,F2.3.2,F2.3.3,F2.3.4,F2.3.5,F2.3.6,F2.3.7,F2.3.8,F2.3.9,F2.3.10,F2.3.11,F2.3.12,F2.3.13,F2.3.14,F2.3.15,F2.3.16,F2.3.17,F2.3.18,F2.3.19,F2.3.20,F2.3.21,F2.3.22,F2.3.23,F2.3.24
110100712727,16.6,6.4,10.2,4.8,0.0,1.6,0.0,4.8,1.8,1.4,1.2,1.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
110100735566,25.0,13.0,12.0,8.0,3.0,1.0,1.0,5.0,3.0,2.0,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110100773229,31.0,12.0,19.0,10.0,1.0,1.0,0.0,10.0,5.0,2.0,1.0,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
110100816124,20.0,9.0,11.0,6.0,3.0,0.0,0.0,6.0,3.0,2.0,0.0,0.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,0.0,0.0
110100816923,12.0,3.0,9.0,1.0,2.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,0.0,0.0
110100818564,38.5,22.0,16.5,3.0,5.0,1.0,13.0,10.0,3.5,1.0,1.0,1.0,38.5,22.0,16.5,3.0,5.0,1.0,13.0,10.0,3.5,1.0,1.0,1.0
110100818565,24.333333333333332,15.666666666666666,8.666666666666666,3.6666666666666665,1.3333333333333333,10.666666666666666,0.0,3.3333333333333335,2.6666666666666665,1.3333333333333333,0.6666666666666666,0.6666666666666666,73.0,47.0,26.0,11.0,4.0,32.0,0.0,10.0,8.0,4.0,2.0,2.0
110100818965,22.0,8.0,14.0,8.0,0.0,0.0,0.0,7.0,3.0,2.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
110100835863,16.0,5.0,11.0,5.0,0.0,0.0,0.0,3.0,5.333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
110100873926,25.0,10.0,15.0,5.0,3.0,2.0,0.0,9.0,4.0,2.0,0.0,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.0,0.0
110100935462,13.333333333333334,3.3333333333333335,10.0,2.6666666666666665,0.0,0.6666666666666666,0.0,5.0,3.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
110101012725,34.0,5.0,29.0,5.0,0.0,0.0,0.0,14.0,13.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
110101014163,31.0,14.0,17.0,11.0,2.0,1.0,0.0,9.0,8.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,0.0,0.0,0.0
110101016424,10.0,4.0,6.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
110101016528,30.0,19.0,11.0,19.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
110101016824,157.0,33.0,124.0,26.0,0.0,6.0,1.0,106.0,16.0,1.0,1.0,0.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,0.0
110101018269,19.0,9.0,10.0,9.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
110101018565,14.666666666666666,4.333333333333333,10.333333333333334,3.6666666666666665,0.3333333333333333,0.3333333333333333,0.0,5.666666666666667,2.6666666666666665,0.6666666666666666,0.6666666666666666,0.6666666666666666,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
110101018862,24.5,7.5,17.0,7.5,0.0,0.0,0.0,14.5,1.5,0.0,0.5,0.5,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
110101073020,63.0,13.0,50.0,13.0,0.0,0.0,0.0,33.0,15.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
110101073129,17.0,6.0,11.0,6.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
110101073528,18.0,7.0,11.0,6.0,1.0,0.0,0.0,5.0,3.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA
110101073823,123.0,76.0,47.0,32.0,15.0,27.0,2.0,39.0,6.0,2.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0
110101112925,8.0,1.0,7.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
110101114268,38.0,15.0,23.0,8.0,0.0,0.0,7.0,11.0,10.0,2.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,0.0,0.0
110101114365,22.333333333333332,8.333333333333334,14.0,6.333333333333333,0.3333333333333333,1.6666666666666667,0.0,6.666666666666667,4.333333333333333,1.0,1.0,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
110101118767,15.666666666666666,7.333333333333333,8.333333333333334,7.0,0.0,0.3333333333333333,0.0,4.666666666666667,1.3333333333333333,0.3333333333333333,1.0,1.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
110101118860,19.0,10.75,8.25,7.25,0.5,2.75,0.25,3.0,1.5,1.25,1.5,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110101135461,39.0,27.0,12.0,24.0,0.0,3.0,0.0,7.0,2.0,3.0,0.0,0.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.0
110101173321,21.0,10.0,11.0,8.0,2.0,0.0,0.0,5.0,4.0,0.0,1.0,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,0.0,NA,NA
110101173324,26.75,6.75,20.0,6.75,0.0,0.0,0.0,11.5,6.5,1.0,0.5,0.5,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
110101173327,17.0,2.0,15.0,2.0,0.0,0.0,0.0,10.0,3.0,2.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0
110101173728,19.5,7.0,12.5,7.0,0.0,0.0,0.0,7.0,1.5,0.5,2.0,1.5,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
110101210025,37.0,10.0,27.0,10.0,0.0,0.0,0.0,13.5,11.0,1.5,0.5,0.5,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
110101210169,179.0,72.0,107.0,59.0,1.0,12.0,0.0,61.0,42.0,2.0,1.0,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
110101210461,50.0,28.5,21.5,21.5,0.0,7.0,0.0,13.0,4.0,1.5,1.5,1.5,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
110101212568,30.0,17.0,13.0,9.0,0.0,8.0,0.0,6.0,4.0,1.0,1.0,1.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
110101212820,36.0,14.5,21.5,11.5,1.5,0.0,1.5,13.0,6.0,0.5,1.0,1.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA
110101212927,159.0,51.0,108.0,50.0,0.0,1.0,0.0,88.0,16.0,2.0,1.0,1.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
110101214466,39.0,13.0,26.0,13.0,0.0,0.0,0.0,16.0,6.0,0.0,2.0,2.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
110101214769,70.0,23.0,47.0,16.0,6.0,0.0,1.0,28.0,18.0,1.0,0.0,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,0.0,0.0
110101216163,37.0,12.0,25.0,8.0,2.0,2.0,0.0,13.0,8.0,2.0,1.0,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
110101216425,7.5,2.25,5.25,2.25,0.0,0.0,0.0,3.25,2.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
110101216628,33.0,16.75,16.25,15.0,0.5,1.25,0.0,10.0,3.75,0.75,0.75,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
110101217229,41.0,14.0,27.0,13.0,0.0,1.0,0.0,19.0,2.0,0.0,3.0,3.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,0.0,NA,NA
110101217621,62.666666666666664,32.666666666666664,30.0,32.666666666666664,0.0,0.0,0.0,21.0,5.666666666666667,1.3333333333333333,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
110101235165,86.0,32.0,54.0,32.0,0.0,0.0,0.0,35.0,15.0,2.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
110101235363,14.0,2.0,12.0,2.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
110101235761,41.0,17.0,24.0,15.5,1.5,0.0,0.0,16.0,6.0,0.0,1.0,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,0.0,NA,NA
110101235966,11.0,2.0,9.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
110101273028,37.0,19.0,18.0,18.0,0.0,1.0,0.0,7.0,3.0,2.0,3.0,3.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
110101273529,22.5,5.5,17.0,5.5,0.0,0.0,0.0,8.5,5.5,0.0,1.5,1.5,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
110101273620,113.0,62.666666666666664,50.333333333333336,23.333333333333332,12.333333333333334,26.666666666666668,0.3333333333333333,29.333333333333332,17.333333333333332,1.6666666666666667,1.0,1.0,169.5,94.0,75.5,35.0,18.5,40.0,0.5,44.0,26.0,2.5,1.5,1.5
110101273922,21.0,8.0,13.0,8.0,0.0,0.0,0.0,7.0,4.0,2.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0
110101312724,13.0,5.0,8.0,5.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
110101312828,26.0,9.0,17.0,9.0,0.0,0.0,0.0,11.0,4.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
110101314368,20.0,6.0,14.0,6.0,0.0,0.0,0.0,9.0,2.0,1.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
110101333767,9.5,2.5,7.0,2.5,0.0,0.0,0.0,5.5,1.5,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
110101335867,4.333333333333333,0.3333333333333333,4.0,0.3333333333333333,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
110101373220,19.0,4.0,15.0,4.0,0.0,0.0,0.0,7.0,6.0,2.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0
110101373529,11.5,5.0,6.5,5.0,0.0,0.0,0.0,2.0,3.5,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
110101373824,15.0,6.333333333333333,8.666666666666666,5.666666666666667,0.0,0.6666666666666666,0.0,4.666666666666667,2.3333333333333335,1.0,0.3333333333333333,0.3333333333333333,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
110101410726,45.0,16.0,29.0,16.0,0.0,0.0,0.0,21.0,5.0,1.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
110101410923,14.0,4.333333333333333,9.666666666666666,4.333333333333333,0.0,0.0,0.0,3.3333333333333335,3.3333333333333335,1.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
110101412525,26.0,8.0,18.0,8.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
110101412724,13.0,2.0,11.0,2.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
110101414569,10.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
110101416126,35.0,7.0,28.0,7.0,0.0,0.0,0.0,14.666666666666666,11.333333333333334,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
110101416320,16.0,4.0,12.0,1.0,3.0,0.0,0.0,7.0,3.0,1.0,0.0,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,0.0,NA
110101416823,24.0,9.0,15.0,9.0,0.0,0.0,0.0,6.0,7.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
110101416924,8.666666666666666,0.0,8.666666666666666,0.0,0.0,0.0,0.0,5.0,3.6666666666666665,0.0,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
110101435960,23.0,11.0,12.0,7.0,0.0,4.0,0.0,8.0,1.5,1.0,0.5,1.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
110101471220,18.0,3.0,15.0,3.0,0.0,0.0,0.0,9.0,4.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
110101473429,20.5,8.5,12.0,8.0,0.5,0.0,0.0,7.0,2.5,0.5,1.0,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA
110101512325,16.0,5.0,11.0,5.0,0.0,0.0,0.0,6.0,3.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
110101514562,24.0,6.0,18.0,6.0,0.0,0.0,0.0,13.0,5.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
110101516321,19.5,4.0,15.5,3.5,0.0,0.5,0.0,8.5,3.5,1.5,1.0,1.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
110101518268,11.0,4.5,6.5,1.25,2.5,0.25,0.5,2.75,2.5,1.25,0.0,0.0,44.0,18.0,26.0,5.0,10.0,1.0,2.0,11.0,10.0,5.0,0.0,0.0
110101518665,9.0,1.0,8.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
110101518767,45.0,18.0,27.0,18.0,0.0,0.0,0.0,16.0,7.0,2.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
110101535067,13.6,1.4,12.2,1.4,0.0,0.0,0.0,5.2,5.4,0.0,0.8,0.8,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
110101535960,10.0,1.5,8.5,1.5,0.0,0.0,0.0,4.5,3.0,0.0,0.5,0.5,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
110101571523,71.0,23.0,48.0,13.0,5.0,1.0,4.0,21.0,22.0,3.0,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110101573228,51.0,17.0,34.0,17.0,0.0,0.0,0.0,21.0,11.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
110101573520,20.666666666666668,8.333333333333334,12.333333333333334,8.0,0.0,0.0,0.3333333333333333,6.666666666666667,3.6666666666666665,1.0,0.6666666666666666,0.3333333333333333,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA
110101610321,69.0,36.0,33.0,29.0,2.0,5.0,0.0,21.0,10.0,1.0,0.0,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.0,NA
110101612223,29.0,9.0,20.0,9.0,0.0,0.0,0.0,13.0,4.0,1.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
110101612364,68.0,25.0,43.0,10.0,5.0,9.0,1.0,20.0,18.0,3.0,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110101612421,13.0,4.0,9.0,4.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
110101612425,59.0,15.0,44.0,12.0,0.0,3.0,0.0,33.0,8.0,1.0,1.0,1.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
110101614364,35.0,18.0,17.0,18.0,0.0,0.0,0.0,12.0,3.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
110101615825,12.0,3.0,9.0,3.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
110101616128,39.0,13.0,26.0,11.0,2.0,0.0,0.0,11.0,11.0,2.0,1.0,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA
110101616129,26.0,10.0,16.0,10.0,0.0,0.0,0.0,7.0,7.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
110101616464,33.0,8.0,25.0,8.0,0.0,0.0,0.0,19.0,4.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
110101616522,56.0,24.0,32.0,20.0,0.0,4.0,0.0,21.0,7.0,2.0,1.0,1.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
110101616528,14.0,5.0,9.0,5.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
110101616663,17.0,4.0,13.0,4.0,0.0,0.0,0.0,8.0,3.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
110101617025,13.5,8.0,5.5,6.5,0.0,0.5,1.0,2.5,1.5,1.5,0.0,0.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.0,0.0
110101617728,11.0,2.0,9.0,2.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
110101618267,15.4,7.4,8.0,1.6,1.4,2.0,2.4,3.4,1.6,1.0,1.0,1.0,15.4,7.4,8.0,1.6,1.4,2.0,2.4,3.4,1.6,1.0,1.0,1.0
110101635063,32.0,11.0,21.0,10.0,0.0,1.0,0.0,10.0,6.0,2.0,2.0,1.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
110101635362,79.0,37.0,42.0,35.0,1.0,1.0,0.0,28.0,11.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
110101635660,53.0,16.0,37.0,16.0,0.0,0.0,0.0,21.0,11.0,0.0,4.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
110101710127,14.0,4.333333333333333,9.666666666666666,4.333333333333333,0.0,0.0,0.0,5.0,2.6666666666666665,0.5,0.6666666666666666,0.8333333333333334,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
110101710128,65.0,19.666666666666668,45.333333333333336,19.666666666666668,0.0,0.0,0.0,15.666666666666666,24.0,0.0,3.6666666666666665,2.0,97.5,29.5,68.0,29.5,0.0,0.0,0.0,23.5,36.0,0.0,5.5,3.0
110101710325,21.0,5.0,16.0,5.0,0.0,0.0,0.0,7.0,7.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
110101714169,9.0,2.0,7.0,2.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0
110101714560,25.0,7.0,18.0,7.0,0.0,0.0,0.0,10.0,6.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
110101714960,17.5,7.5,10.0,7.5,0.0,0.0,0.0,4.0,2.5,1.5,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
110101718068,16.0,4.0,12.0,4.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
110101718169,52.0,39.0,13.0,14.5,4.0,20.5,0.0,6.5,3.0,2.0,1.0,0.5,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
110101733868,23.5,9.5,14.0,3.5,2.0,4.0,0.0,7.5,3.0,1.5,1.0,1.0,47.0,19.0,28.0,7.0,4.0,8.0,0.0,15.0,6.0,3.0,2.0,2.0
110101735766,14.0,6.333333333333333,7.666666666666667,4.333333333333333,0.6666666666666666,0.0,1.3333333333333333,3.0,2.3333333333333335,0.3333333333333333,1.0,1.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA
110101773227,22.428571428571427,9.142857142857142,13.285714285714286,5.285714285714286,1.8571428571428572,2.0,0.0,7.285714285714286,2.4285714285714284,1.2857142857142858,1.1428571428571428,1.1428571428571428,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
110101810163,31.0,18.0,13.0,8.0,7.0,0.0,3.0,6.0,5.0,2.0,0.0,0.0,31.0,18.0,13.0,8.0,7.0,0.0,3.0,6.0,5.0,2.0,0.0,0.0
110101810167,31.0,6.0,25.0,6.0,0.0,0.0,0.0,12.0,10.0,1.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
110101810168,26.0,8.0,18.0,8.0,0.0,0.0,0.0,11.0,5.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
110101812321,39.0,16.0,23.0,16.0,0.0,0.0,0.0,13.0,7.0,1.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
110101814067,49.0,27.0,22.0,10.0,7.0,0.0,10.0,14.0,6.0,2.0,0.0,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,0.0,0.0
110101814767,30.0,2.5,27.5,2.5,0.0,0.0,0.0,18.5,7.5,1.5,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0
110101814860,36.0,10.0,26.0,10.0,0.0,0.0,0.0,17.0,5.0,2.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
110101814865,15.0,1.0,14.0,1.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
110101814967,43.0,9.0,34.0,8.0,0.0,1.0,0.0,19.0,13.0,2.0,0.0,0.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.0
110101816027,23.0,5.0,18.0,5.0,0.0,0.0,0.0,12.0,4.5,0.0,1.0,0.5,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
110101816223,105.5,58.0,47.5,10.5,3.0,44.5,0.0,28.0,16.0,1.5,1.0,1.0,105.5,58.0,47.5,10.5,3.0,44.5,0.0,28.0,16.0,1.5,1.0,1.0
110101816420,2.5,2.25,0.25,2.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
110101818768,8.0,2.0,6.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
110101835564,38.25,25.25,13.0,3.0,3.25,9.0,10.0,7.75,2.5,0.75,1.0,1.0,76.5,50.5,26.0,6.0,6.5,18.0,20.0,15.5,5.0,1.5,2.0,2.0
110101835569,41.0,26.0,15.0,23.0,2.0,1.0,0.0,8.0,3.0,2.0,1.0,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
110101912129,13.0,3.0,10.0,3.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
110101912528,17.0,7.5,9.5,7.0,0.0,0.0,0.5,4.5,2.0,1.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA
110101912822,48.0,10.0,38.0,10.0,0.0,0.0,0.0,25.0,11.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
110101916723,24.0,4.0,20.0,4.0,0.0,0.0,0.0,9.0,9.0,2.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0
110101918161,62.0,20.0,42.0,15.0,1.0,2.0,2.0,32.0,8.0,2.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0
110101918860,11.0,1.0,10.0,1.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,11.0,1.0,10.0,1.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0
110101935266,90.0,16.0,74.0,16.0,0.0,0.0,0.0,50.0,23.0,1.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0
110101973024,56.0,25.666666666666668,30.333333333333332,17.666666666666668,1.6666666666666667,5.666666666666667,0.6666666666666666,19.666666666666668,8.0,1.0,1.0,0.6666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110101973922,37.5,16.0,21.5,14.5,0.5,0.0,1.0,11.0,8.5,1.0,0.5,0.5,75.0,32.0,43.0,29.0,1.0,0.0,2.0,22.0,17.0,2.0,1.0,1.0
110102012123,25.0,7.0,18.0,7.0,0.0,0.0,0.0,15.0,2.0,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
110102012329,18.0,8.0,10.0,6.5,1.5,0.0,0.0,5.5,3.0,0.5,1.0,0.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,0.0
110102016429,20.0,13.0,7.0,13.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,NA
